onset	duration	trial_type	stimulus
0.7	0.25	word	Le
1.0	0.25	word	cinquième
1.3	0.25	word	jour,
1.6	0.25	word	toujours
1.9	0.25	word	grâce
2.2	0.25	word	au
2.5	0.25	word	mouton,
2.8000000000000007	0.25	word	ce
3.1000000000000005	0.25	word	secret
3.4000000000000004	0.25	word	de
3.7	0.25	word	la
4.000000000000001	0.25	word	vie
4.300000000000001	0.25	word	du
4.6000000000000005	0.25	word	petit
4.900000000000001	0.25	word	prince
5.200000000000001	0.25	word	me
5.500000000000001	0.25	word	fut
5.800000000000001	0.25	word	révélé.
6.6000000000000005	0.25	word	Il
6.900000000000001	0.25	word	me
7.200000000000001	0.25	word	demanda
7.500000000000001	0.25	word	avec
7.800000000000002	0.25	word	brusquerie,
8.100000000000001	0.25	word	sans
8.400000000000002	0.25	word	préambule,
8.700000000000001	0.25	word	comme
9.0	0.25	word	le
9.3	0.25	word	fruit
9.6	0.25	word	d'un
9.9	0.25	word	problème
10.2	0.25	word	longtemps
10.5	0.25	word	médité
10.8	0.25	word	en
11.1	0.25	word	silence:
11.4	0.25	word	"""un"
11.7	0.25	word	mouton,
12.0	0.25	word	s'il
12.3	0.25	word	mange
12.6	0.25	word	les
12.9	0.25	word	arbustes,
13.2	0.25	word	il
13.500000000000002	0.25	word	mange
13.8	0.25	word	aussi
14.1	0.25	word	les
14.400000000000002	0.25	word	fleurs?
15.2	0.25	word	-un
15.500000000000002	0.25	word	mouton
15.8	0.25	word	mange
16.1	0.25	word	tout
16.400000000000002	0.25	word	ce
16.700000000000003	0.25	word	qu'il
17.000000000000004	0.25	word	rencontre.
17.8	0.25	word	-même
18.1	0.25	word	les
18.4	0.25	word	fleurs
18.700000000000003	0.25	word	qui
19.000000000000004	0.25	word	ont
19.3	0.25	word	des
19.6	0.25	word	épines?
20.4	0.25	word	-oui.
21.200000000000003	0.25	word	Même
21.500000000000004	0.25	word	les
21.8	0.25	word	fleurs
22.1	0.25	word	qui
22.4	0.25	word	ont
22.700000000000003	0.25	word	des
23.000000000000004	0.25	word	épines.
23.8	0.25	word	-alors
24.1	0.25	word	les
24.4	0.25	word	épines,
