onset	duration	trial_type	stimulus
0.7	0.225	word	"""bonjour,"
1.0	0.225	word	dit
1.3	0.225	word	le
1.6	0.225	word	petit
1.9	0.225	word	prince.
2.7	0.225	word	"-bonjour"","
3.0	0.225	word	dit
3.3000000000000007	0.225	word	le
3.6000000000000005	0.225	word	marchand.
4.4	0.225	word	C'était
4.7	0.225	word	un
5.000000000000001	0.225	word	marchand
5.300000000000001	0.225	word	de
5.6000000000000005	0.225	word	pilules
5.900000000000001	0.225	word	perfectionnées
6.200000000000001	0.225	word	qui
6.500000000000001	0.225	word	apaisent
6.800000000000001	0.225	word	la
7.1000000000000005	0.225	word	soif.
7.900000000000001	0.225	word	On
8.200000000000001	0.225	word	en
8.5	0.225	word	avale
8.8	0.225	word	une
9.1	0.225	word	par
9.400000000000002	0.225	word	semaine
9.7	0.225	word	et
10.0	0.225	word	l'on
10.3	0.225	word	n'éprouve
10.6	0.225	word	plus
10.9	0.225	word	le
11.2	0.225	word	besoin
11.5	0.225	word	de
11.8	0.225	word	boire.
12.6	0.225	word	"""pourquoi"
12.9	0.225	word	vends-tu
13.2	0.225	word	ça?
14.0	0.225	word	Dit
14.3	0.225	word	le
14.6	0.225	word	petit
14.9	0.225	word	prince.
15.7	0.225	word	-c'est
16.0	0.225	word	une
16.3	0.225	word	grosse
16.6	0.225	word	économie
16.900000000000002	0.225	word	de
17.200000000000003	0.225	word	temps,
17.5	0.225	word	dit
17.8	0.225	word	le
18.1	0.225	word	marchand.
18.9	0.225	word	Les
19.200000000000003	0.225	word	experts
19.500000000000004	0.225	word	ont
19.8	0.225	word	fait
20.1	0.225	word	des
20.4	0.225	word	calculs.
21.200000000000003	0.225	word	On
21.500000000000004	0.225	word	épargne
21.8	0.225	word	cinquante-trois
22.1	0.225	word	minutes
22.4	0.225	word	par
22.700000000000003	0.225	word	semaine.
23.500000000000004	0.225	word	-et
23.8	0.225	word	que
24.1	0.225	word	fait-on
24.4	0.225	word	de
24.700000000000003	0.225	word	ces
25.000000000000004	0.225	word	cinquante-trois
25.3	0.225	word	minutes?
26.1	0.225	word	-on
26.4	0.225	word	en
26.700000000000003	0.225	word	fait
27.000000000000004	0.225	word	ce
27.3	0.225	word	que
27.6	0.225	word	l'on
27.9	0.225	word	"veut..."""
28.700000000000003	0.225	word	"""moi,"
29.000000000000004	0.225	word	se
29.300000000000004	0.225	word	dit
29.6	0.225	word	le
29.9	0.225	word	petit
30.200000000000003	0.225	word	prince,
30.500000000000004	0.225	word	si
