,Unnamed: 0,word,onset,duration,trial_type,is_first_word,sequence_id
1619,1619,rose,567.3499999999998,0.3,"{'kind': 'word', 'word': 'rose'}",False,163
1620,1620,Regardez,567.6999999999998,0.3,"{'kind': 'word', 'word': 'Regardez'}",True,164
1621,1621,le,568.0499999999998,0.3,"{'kind': 'word', 'word': 'le'}",False,164
1622,1622,ciel,568.3999999999999,0.3,"{'kind': 'word', 'word': 'ciel'}",False,164
1623,1623,Demandezvous,568.7499999999998,0.3,"{'kind': 'word', 'word': 'Demandezvous'}",True,165
1624,1624,le,569.0999999999998,0.3,"{'kind': 'word', 'word': 'le'}",False,165
1625,1625,mouton,569.4499999999998,0.3,"{'kind': 'word', 'word': 'mouton'}",False,165
1626,1626,oui,569.7999999999998,0.3,"{'kind': 'word', 'word': 'oui'}",False,165
1627,1627,ou,570.1499999999999,0.3,"{'kind': 'word', 'word': 'ou'}",False,165
1628,1628,non,570.4999999999998,0.3,"{'kind': 'word', 'word': 'non'}",False,165
1629,1629,atil,570.8499999999998,0.3,"{'kind': 'word', 'word': 'atil'}",False,165
1630,1630,mangé,571.1999999999998,0.3,"{'kind': 'word', 'word': 'mangé'}",False,165
1631,1631,la,571.5499999999998,0.3,"{'kind': 'word', 'word': 'la'}",False,165
1632,1632,fleur,571.8999999999999,0.3,"{'kind': 'word', 'word': 'fleur'}",False,165
1633,1633,Et,572.2499999999998,0.3,"{'kind': 'word', 'word': 'Et'}",True,166
1634,1634,vous,572.5999999999998,0.3,"{'kind': 'word', 'word': 'vous'}",False,166
1635,1635,verrez,572.9499999999998,0.3,"{'kind': 'word', 'word': 'verrez'}",False,166
1636,1636,comme,573.2999999999998,0.3,"{'kind': 'word', 'word': 'comme'}",False,166
1637,1637,tout,573.6499999999999,0.3,"{'kind': 'word', 'word': 'tout'}",False,166
1638,1638,change,573.9999999999998,0.3,"{'kind': 'word', 'word': 'change'}",False,166
1639,1639,Et,574.3499999999998,0.3,"{'kind': 'word', 'word': 'Et'}",True,167
1640,1640,aucune,574.6999999999998,0.3,"{'kind': 'word', 'word': 'aucune'}",False,167
1641,1641,grande,575.0499999999998,0.3,"{'kind': 'word', 'word': 'grande'}",False,167
1642,1642,personne,575.3999999999999,0.3,"{'kind': 'word', 'word': 'personne'}",False,167
1643,1643,ne,575.7499999999998,0.3,"{'kind': 'word', 'word': 'ne'}",False,167
1644,1644,comprendra,576.0999999999998,0.3,"{'kind': 'word', 'word': 'comprendra'}",False,167
1645,1645,jamais,576.4499999999998,0.3,"{'kind': 'word', 'word': 'jamais'}",False,167
1646,1646,que,576.7999999999998,0.3,"{'kind': 'word', 'word': 'que'}",False,167
1647,1647,ça,577.1499999999999,0.3,"{'kind': 'word', 'word': 'ça'}",False,167
1648,1648,a,577.4999999999998,0.3,"{'kind': 'word', 'word': 'a'}",False,167
1649,1649,tellement,577.8499999999998,0.3,"{'kind': 'word', 'word': 'tellement'}",False,167
1650,1650,dimportance,578.1999999999998,0.3,"{'kind': 'word', 'word': 'dimportance'}",False,167
