onset	duration	trial_type	stimulus
0.7	0.225	word	La
1.0	0.225	word	sixième
1.3	0.225	word	planète
1.6	0.225	word	était
1.9	0.225	word	une
2.2	0.225	word	planète
2.5	0.225	word	dix
2.8000000000000007	0.225	word	fois
3.1000000000000005	0.225	word	plus
3.4000000000000004	0.225	word	vaste.
4.2	0.225	word	Elle
4.500000000000001	0.225	word	était
4.800000000000001	0.225	word	habitée
5.1000000000000005	0.225	word	par
5.400000000000001	0.225	word	un
5.700000000000001	0.225	word	vieux
6.000000000000001	0.225	word	monsieur
6.300000000000001	0.225	word	qui
6.6000000000000005	0.225	word	écrivait
6.900000000000001	0.225	word	d'énormes
7.200000000000001	0.225	word	livres.
8.0	0.225	word	«tiens!
8.8	0.225	word	Voilà
9.1	0.225	word	un
9.400000000000002	0.225	word	explorateur!»
10.2	0.225	word	S'écria-t-il,
10.5	0.225	word	quand
10.8	0.225	word	il
11.1	0.225	word	aperçut
11.4	0.225	word	le
11.7	0.225	word	petit
12.0	0.225	word	prince.
12.8	0.225	word	Le
13.1	0.225	word	petit
13.4	0.225	word	prince
13.7	0.225	word	s'assit
14.0	0.225	word	sur
14.3	0.225	word	la
14.6	0.225	word	table
14.9	0.225	word	et
15.2	0.225	word	souffla
15.500000000000002	0.225	word	un
15.8	0.225	word	peu.
16.6	0.225	word	Il
16.900000000000002	0.225	word	avait
17.200000000000003	0.225	word	déjà
17.5	0.225	word	tant
17.8	0.225	word	voyagé!
18.6	0.225	word	«d'où
18.9	0.225	word	viens-tu?
19.700000000000003	0.225	word	Lui
20.000000000000004	0.225	word	dit
20.3	0.225	word	le
20.6	0.225	word	vieux
20.9	0.225	word	monsieur.
21.700000000000003	0.225	word	Quel
22.000000000000004	0.225	word	est
22.3	0.225	word	ce
22.6	0.225	word	gros
22.9	0.225	word	livre?
23.700000000000003	0.225	word	Dit
24.000000000000004	0.225	word	le
24.3	0.225	word	petit
24.6	0.225	word	prince.
25.4	0.225	word	Que
25.700000000000003	0.225	word	faites-vous
26.000000000000004	0.225	word	ici?
26.8	0.225	word	Je
27.1	0.225	word	suis
27.4	0.225	word	géographe,
27.700000000000003	0.225	word	dit
28.000000000000004	0.225	word	le
28.3	0.225	word	vieux
28.6	0.225	word	monsieur.
29.4	0.225	word	Qu'est-ce
29.700000000000003	0.225	word	qu'un
30.000000000000004	0.225	word	géographe?
30.800000000000004	0.225	word	C'est
31.1	0.225	word	un
31.4	0.225	word	savant
31.700000000000003	0.225	word	qui
32.0	0.225	word	connaît
32.300000000000004	0.225	word	où
32.6	0.225	word	se
32.900000000000006	0.225	word	trouvent
33.2	0.225	word	les
33.5	0.225	word	mers,
33.800000000000004	0.225	word	les
34.10000000000001	0.225	word	fleuves,
34.400000000000006	0.225	word	les
